id,homeTeamId,awayTeamId,homeTeamRuns,awayTeamRuns,homeTeamWin,date,awayName,homeName,538home,538away,exchangeHomePrice,bestHomeExchangeId,exchangeAwayPrice,bestAwayExchangeId
3866,4,23,6.0,1.0,1.0,2017-06-29,Oakland Athletics,Houston Astros,0.670000,0.330000,0.45,2,1.80,2
3867,8,2,4.0,10.0,1.0,2017-06-29,St. Louis Cardinals,Arizona Diamondbacks,0.540000,0.460000,0.74,2,1.15,2
3868,15,1,4.0,5.0,0.0,2017-06-29,Chicago Cubs,Washington Nationals,0.480000,0.520000,0.86,2,0.95,2
3871,14,19,0.0,2.0,0.0,2017-06-29,Baltimore Orioles,Toronto Blue Jays,0.610000,0.390000,0.50,2,1.70,2
3870,30,21,4.0,0.0,1.0,2017-06-29,Tampa Bay Rays,Pittsburgh Pirates,0.510000,0.490000,1.05,2,0.80,2
3872,6,3,3.0,11.0,1.0,2017-06-29,Milwaukee Brewers,Cincinnati Reds,0.510000,0.490000,0.86,2,0.95,2
3869,18,28,6.0,3.0,1.0,2017-06-29,Minnesota Twins,Boston Red Sox,0.630000,0.370000,0.50,2,1.70,2
3873,11,9,3.0,6.0,0.0,2017-06-29,New York Mets,Miami Marlins,0.520000,0.480000,0.74,2,1.15,2
3874,5,10,4.0,3.0,1.0,2017-06-29,New York Yankees,Chicago White Sox,0.430000,0.570000,1.25,2,0.68,2
3875,17,25,6.0,0.0,1.0,2017-06-29,Atlanta Braves,San Diego Padres,0.480000,0.520000,0.83,2,1.00,2
3876,27,16,2.0,6.0,0.0,2017-06-29,Los Angeles Dodgers,Los Angeles Angels,0.370000,0.630000,1.90,2,0.43,2
3892,14,18,1.0,7.0,0.0,2017-07-01,Boston Red Sox,Toronto Blue Jays,0.400000,0.600000,1.50,2,0.58,2
3894,5,13,4.0,10.0,1.0,2017-07-01,Texas Rangers,Chicago White Sox,0.450000,0.550000,0.95,2,0.86,2
3898,30,24,1.0,2.0,0.0,2017-07-01,San Francisco Giants,Pittsburgh Pirates,0.550000,0.450000,0.80,2,1.05,2
3896,19,21,3.0,10.0,1.0,2017-07-01,Tampa Bay Rays,Baltimore Orioles,0.540000,0.460000,0.80,2,1.05,2
3899,6,1,5.0,3.0,1.0,2017-07-01,Chicago Cubs,Cincinnati Reds,0.480000,0.520000,1.05,2,0.80,2
3901,9,26,7.0,6.0,1.0,2017-07-01,Philadelphia Phillies,New York Mets,0.610000,0.390000,0.58,2,1.50,2
3903,4,10,7.0,6.0,1.0,2017-07-01,New York Yankees,Houston Astros,0.550000,0.450000,0.76,2,1.10,2
3904,2,15,2.0,1.0,1.0,2017-07-01,Washington Nationals,St. Louis Cardinals,0.440000,0.560000,0.86,2,0.95,2
3906,27,12,4.0,0.0,1.0,2017-07-01,Seattle Mariners,Los Angeles Angels,0.510000,0.490000,0.86,2,0.95,2
3907,8,22,6.0,2.0,1.0,2017-07-01,Colorado Rockies,Arizona Diamondbacks,0.580000,0.420000,0.66,2,1.30,2
3909,14,18,1.0,15.0,0.0,2017-07-02,Boston Red Sox,Toronto Blue Jays,0.450000,0.550000,0.83,2,1.00,2
3910,6,1,2.0,6.0,0.0,2017-07-02,Chicago Cubs,Cincinnati Reds,0.440000,0.560000,1.35,2,0.64,2
3911,29,7,8.0,11.0,1.0,2017-07-02,Cleveland Indians,Detroit Tigers,0.510000,0.490000,1.05,2,0.80,2
3912,9,26,1.0,7.0,0.0,2017-07-02,Philadelphia Phillies,New York Mets,0.620000,0.380000,0.66,2,1.30,2
3914,30,24,3.0,5.0,0.0,2017-07-02,San Francisco Giants,Pittsburgh Pirates,0.530000,0.470000,1.35,2,0.64,2
3913,19,21,7.0,1.0,1.0,2017-07-02,Tampa Bay Rays,Baltimore Orioles,0.490000,0.510000,0.83,2,1.00,2
3917,3,11,3.0,10.0,1.0,2017-07-02,Miami Marlins,Milwaukee Brewers,0.520000,0.480000,1.10,2,0.76,2
3916,4,10,8.0,1.0,1.0,2017-07-02,New York Yankees,Houston Astros,0.570000,0.430000,0.90,2,0.90,2
3915,5,13,6.0,5.0,1.0,2017-07-02,Texas Rangers,Chicago White Sox,0.500000,0.500000,0.86,2,0.95,2
3918,20,28,6.0,2.0,1.0,2017-07-02,Minnesota Twins,Kansas City Royals,0.540000,0.460000,0.80,2,1.05,2
3919,27,12,3.0,5.0,0.0,2017-07-02,Seattle Mariners,Los Angeles Angels,0.480000,0.520000,1.40,2,0.62,2
3920,23,25,3.0,4.0,0.0,2017-07-02,Atlanta Braves,Oakland Athletics,0.570000,0.430000,0.57,2,1.55,2
3921,8,22,4.0,3.0,1.0,2017-07-02,Colorado Rockies,Arizona Diamondbacks,0.560000,0.440000,0.74,2,1.15,2
3922,17,16,5.0,3.0,1.0,2017-07-02,Los Angeles Dodgers,San Diego Padres,0.350000,0.650000,1.70,2,0.50,2
3923,2,15,2.0,7.0,0.0,2017-07-02,Washington Nationals,St. Louis Cardinals,0.450000,0.550000,1.10,2,0.76,2
3924,3,19,8.0,1.0,1.0,2017-07-03,Baltimore Orioles,Milwaukee Brewers,0.530000,0.470000,0.80,2,1.05,2
3925,15,9,3.0,2.0,1.0,2017-07-03,New York Mets,Washington Nationals,0.580000,0.420000,0.54,2,1.65,2
3927,26,30,4.0,0.0,1.0,2017-07-03,Pittsburgh Pirates,Philadelphia Phillies,0.450000,0.550000,0.83,2,1.00,2
3926,10,14,6.0,3.0,1.0,2017-07-03,Toronto Blue Jays,New York Yankees,0.570000,0.430000,0.76,2,1.10,2
3928,2,11,14.0,6.0,0.0,2017-07-03,Miami Marlins,St. Louis Cardinals,0.550000,0.450000,0.68,2,1.25,2
3929,13,18,5.0,7.0,0.0,2017-07-03,Boston Red Sox,Texas Rangers,0.510000,0.490000,1.00,2,0.83,2
3930,22,6,5.0,3.0,1.0,2017-07-03,Cincinnati Reds,Colorado Rockies,0.590000,0.410000,0.60,2,1.45,2
3931,28,27,9.0,5.0,1.0,2017-07-03,Los Angeles Angels,Minnesota Twins,0.480000,0.520000,0.83,2,1.00,2
3932,23,5,2.0,7.0,0.0,2017-07-03,Chicago White Sox,Oakland Athletics,0.490000,0.510000,0.76,2,1.10,2
3933,12,20,1.0,3.0,0.0,2017-07-03,Kansas City Royals,Seattle Mariners,0.560000,0.440000,0.68,2,1.25,2
3935,1,21,7.0,3.0,1.0,2017-07-05,Tampa Bay Rays,Chicago Cubs,0.580000,0.420000,0.60,2,1.45,2
3936,23,5,7.0,4.0,1.0,2017-07-05,Chicago White Sox,Oakland Athletics,0.550000,0.450000,0.50,2,1.70,2
3937,15,9,,,,2017-07-05,New York Mets,Washington Nationals,0.530000,0.470000,0.90,2,0.90,2
3938,26,30,2.0,5.0,0.0,2017-07-05,Pittsburgh Pirates,Philadelphia Phillies,0.460000,0.540000,1.35,2,0.64,2
3941,3,19,4.0,0.0,1.0,2017-07-05,Baltimore Orioles,Milwaukee Brewers,0.530000,0.470000,0.71,2,1.20,2
3939,7,17,2.0,6.0,0.0,2017-07-05,San Diego Padres,Cleveland Indians,0.660000,0.340000,0.38,2,2.15,2
3940,29,24,4.0,5.0,0.0,2017-07-05,San Francisco Giants,Detroit Tigers,0.550000,0.450000,0.57,2,1.55,2
3942,25,4,4.0,10.0,1.0,2017-07-05,Houston Astros,Atlanta Braves,0.420000,0.580000,1.20,2,0.71,2
3943,13,18,8.0,2.0,1.0,2017-07-05,Boston Red Sox,Texas Rangers,0.510000,0.490000,0.95,2,0.86,2
3944,28,27,1.0,2.0,0.0,2017-07-05,Los Angeles Angels,Minnesota Twins,0.560000,0.440000,0.57,2,1.55,2
3945,2,11,6.0,9.0,0.0,2017-07-05,Miami Marlins,St. Louis Cardinals,0.560000,0.440000,0.68,2,1.25,2
3946,22,6,5.0,3.0,1.0,2017-07-05,Cincinnati Reds,Colorado Rockies,0.580000,0.420000,0.66,2,1.30,2
3947,16,8,1.0,0.0,1.0,2017-07-05,Arizona Diamondbacks,Los Angeles Dodgers,0.630000,0.370000,0.50,2,1.70,2
3948,12,20,6.0,9.0,0.0,2017-07-05,Kansas City Royals,Seattle Mariners,0.540000,0.460000,0.80,2,1.05,2
3949,29,24,6.0,2.0,1.0,2017-07-06,San Francisco Giants,Detroit Tigers,0.510000,0.490000,0.90,2,0.90,2
3950,2,11,4.0,3.0,1.0,2017-07-06,Miami Marlins,St. Louis Cardinals,0.560000,0.440000,0.66,2,1.30,2
3951,1,3,2.0,11.0,1.0,2017-07-06,Milwaukee Brewers,Chicago Cubs,0.580000,0.420000,0.62,2,1.40,2
3952,22,6,3.0,6.0,0.0,2017-07-06,Cincinnati Reds,Colorado Rockies,0.600000,0.400000,0.60,2,1.45,2
3953,26,30,3.0,6.0,0.0,2017-07-06,Pittsburgh Pirates,Philadelphia Phillies,0.470000,0.530000,1.25,2,0.68,2
3954,15,25,2.0,5.0,0.0,2017-07-06,Atlanta Braves,Washington Nationals,0.640000,0.360000,0.60,2,1.45,2
3955,14,4,7.0,4.0,1.0,2017-07-06,Houston Astros,Toronto Blue Jays,0.360000,0.640000,1.50,2,0.58,2
3957,21,18,4.0,1.0,1.0,2017-07-06,Boston Red Sox,Tampa Bay Rays,0.420000,0.580000,1.50,2,0.58,2
3956,7,17,11.0,2.0,0.0,2017-07-06,San Diego Padres,Cleveland Indians,0.610000,0.390000,0.55,2,1.60,2
3958,28,19,6.0,4.0,1.0,2017-07-06,Baltimore Orioles,Minnesota Twins,0.520000,0.480000,0.66,2,1.30,2
3959,16,8,5.0,4.0,1.0,2017-07-06,Arizona Diamondbacks,Los Angeles Dodgers,0.610000,0.390000,0.64,2,1.35,2
3960,12,23,4.0,7.0,0.0,2017-07-06,Oakland Athletics,Seattle Mariners,0.600000,0.400000,0.68,2,1.25,2
3961,1,30,6.0,1.0,1.0,2017-07-07,Pittsburgh Pirates,Chicago Cubs,0.550000,0.450000,0.68,2,1.25,2
3962,26,17,3.0,4.0,0.0,2017-07-07,San Diego Padres,Philadelphia Phillies,0.530000,0.470000,0.80,2,1.05,2
3964,15,25,5.0,4.0,1.0,2017-07-07,Atlanta Braves,Washington Nationals,0.710000,0.290000,0.35,2,2.30,2
3965,14,4,2.0,12.0,1.0,2017-07-07,Houston Astros,Toronto Blue Jays,0.460000,0.540000,1.15,2,0.74,2
3963,10,3,4.0,9.0,0.0,2017-07-07,Milwaukee Brewers,New York Yankees,0.580000,0.420000,0.50,2,1.70,2
3967,21,18,3.0,8.0,0.0,2017-07-07,Boston Red Sox,Tampa Bay Rays,0.480000,0.520000,1.25,2,0.68,2
3966,7,29,11.0,2.0,0.0,2017-07-07,Detroit Tigers,Cleveland Indians,0.650000,0.350000,0.50,2,1.70,2
3968,13,27,10.0,0.0,1.0,2017-07-07,Los Angeles Angels,Texas Rangers,0.570000,0.430000,0.64,2,1.35,2
3970,2,9,5.0,6.0,0.0,2017-07-07,New York Mets,St. Louis Cardinals,0.540000,0.460000,0.86,2,0.95,2
3969,28,19,9.0,6.0,1.0,2017-07-07,Baltimore Orioles,Minnesota Twins,0.520000,0.480000,1.05,2,0.80,2
3971,22,5,12.0,4.0,0.0,2017-07-07,Chicago White Sox,Colorado Rockies,0.580000,0.420000,0.62,2,1.40,2
3972,8,6,6.0,3.0,1.0,2017-07-07,Cincinnati Reds,Arizona Diamondbacks,0.640000,0.360000,0.54,2,1.65,2
3973,16,20,4.0,1.0,1.0,2017-07-07,Kansas City Royals,Los Angeles Dodgers,0.640000,0.360000,0.50,2,1.70,2
3974,12,23,7.0,2.0,1.0,2017-07-07,Oakland Athletics,Seattle Mariners,0.580000,0.420000,0.64,2,1.35,2
3975,24,11,1.0,6.0,0.0,2017-07-07,Miami Marlins,San Francisco Giants,0.460000,0.540000,1.00,2,0.83,2
3977,14,4,7.0,2.0,1.0,2017-07-08,Houston Astros,Toronto Blue Jays,0.430000,0.570000,0.95,2,0.86,2
3976,10,3,5.0,3.0,1.0,2017-07-08,Milwaukee Brewers,New York Yankees,0.580000,0.420000,0.47,2,1.75,2
3980,15,25,0.0,13.0,0.0,2017-07-08,Atlanta Braves,Washington Nationals,0.660000,0.340000,0.47,2,1.75,2
3979,26,17,1.0,2.0,0.0,2017-07-08,San Diego Padres,Philadelphia Phillies,0.520000,0.480000,0.68,2,1.25,2
3982,21,18,1.0,0.0,1.0,2017-07-08,Boston Red Sox,Tampa Bay Rays,0.500000,0.500000,0.90,2,0.90,2
3981,2,9,4.0,1.0,1.0,2017-07-08,New York Mets,St. Louis Cardinals,0.530000,0.470000,0.76,2,1.10,2
3984,7,29,4.0,0.0,1.0,2017-07-08,Detroit Tigers,Cleveland Indians,0.580000,0.420000,0.64,2,1.35,2
3985,16,20,5.0,4.0,1.0,2017-07-08,Kansas City Royals,Los Angeles Dodgers,0.630000,0.370000,0.55,2,1.60,2
3983,1,30,2.0,4.0,0.0,2017-07-08,Pittsburgh Pirates,Chicago Cubs,0.600000,0.400000,0.55,2,1.60,2
3986,13,27,5.0,2.0,1.0,2017-07-08,Los Angeles Angels,Texas Rangers,0.580000,0.420000,0.64,2,1.35,2
3987,22,5,4.0,5.0,0.0,2017-07-08,Chicago White Sox,Colorado Rockies,0.540000,0.460000,0.74,2,1.15,2
3989,8,6,0.0,7.0,0.0,2017-07-08,Cincinnati Reds,Arizona Diamondbacks,0.610000,0.390000,0.58,2,1.50,2
3990,12,23,3.0,4.0,0.0,2017-07-08,Oakland Athletics,Seattle Mariners,0.610000,0.390000,0.66,2,1.30,2
4006,18,10,1.0,4.0,0.0,2017-07-15,New York Yankees,Boston Red Sox,0.620000,0.380000,0.58,2,1.50,2
4007,29,14,11.0,1.0,1.0,2017-07-15,Toronto Blue Jays,Detroit Tigers,0.580000,0.420000,0.71,2,1.20,2
4008,19,1,3.0,10.0,1.0,2017-07-15,Chicago Cubs,Baltimore Orioles,0.430000,0.570000,1.25,2,0.68,2
4009,30,2,0.0,4.0,0.0,2017-07-15,St. Louis Cardinals,Pittsburgh Pirates,0.560000,0.440000,0.80,2,1.05,2
4010,25,8,8.0,5.0,1.0,2017-07-15,Arizona Diamondbacks,Atlanta Braves,0.530000,0.470000,0.90,2,0.90,2
4016,9,22,9.0,3.0,1.0,2017-07-15,Colorado Rockies,New York Mets,0.520000,0.480000,0.90,2,0.90,2
4013,11,16,1.0,7.0,0.0,2017-07-15,Los Angeles Dodgers,Miami Marlins,0.380000,0.620000,1.55,2,0.57,2
4014,4,28,2.0,4.0,0.0,2017-07-15,Minnesota Twins,Houston Astros,0.610000,0.390000,0.64,2,1.35,2
4015,3,26,3.0,2.0,1.0,2017-07-15,Philadelphia Phillies,Milwaukee Brewers,0.630000,0.370000,0.60,2,1.45,2
4011,5,12,3.0,4.0,0.0,2017-07-15,Seattle Mariners,Chicago White Sox,0.450000,0.550000,1.30,2,0.66,2
4012,6,15,7.0,10.0,1.0,2017-07-15,Washington Nationals,Cincinnati Reds,0.370000,0.630000,1.60,2,0.55,2
4017,20,13,0.0,1.0,0.0,2017-07-15,Texas Rangers,Kansas City Royals,0.490000,0.510000,0.80,2,1.05,2
4018,17,24,5.0,3.0,1.0,2017-07-15,San Francisco Giants,San Diego Padres,0.440000,0.560000,1.35,2,0.64,2
4019,23,7,5.0,3.0,1.0,2017-07-15,Cleveland Indians,Oakland Athletics,0.370000,0.630000,1.75,2,0.47,2
4020,27,21,3.0,6.0,0.0,2017-07-15,Tampa Bay Rays,Los Angeles Angels,0.500000,0.500000,0.90,2,0.90,2
4021,18,10,3.0,0.0,1.0,2017-07-16,New York Yankees,Boston Red Sox,0.530000,0.470000,0.74,2,1.20,2
4025,9,22,4.0,13.0,1.0,2017-07-16,Colorado Rockies,New York Mets,0.560000,0.440000,0.80,2,1.05,2
4024,11,16,2.0,3.0,0.0,2017-07-16,Los Angeles Dodgers,Miami Marlins,0.380000,0.620000,1.70,2,0.50,2
4023,29,14,6.0,5.0,1.0,2017-07-16,Toronto Blue Jays,Detroit Tigers,0.510000,0.490000,0.83,2,1.00,2
4022,6,15,4.0,14.0,1.0,2017-07-16,Washington Nationals,Cincinnati Reds,0.470000,0.530000,0.86,2,0.95,2
4026,25,8,7.0,1.0,1.0,2017-07-16,Arizona Diamondbacks,Atlanta Braves,0.470000,0.530000,0.90,2,0.90,2
4027,19,1,0.0,8.0,0.0,2017-07-16,Chicago Cubs,Baltimore Orioles,0.430000,0.570000,1.35,2,0.64,2
4028,30,2,4.0,3.0,1.0,2017-07-16,St. Louis Cardinals,Pittsburgh Pirates,0.490000,0.510000,0.95,2,0.86,2
4030,4,28,5.0,3.0,1.0,2017-07-16,Minnesota Twins,Houston Astros,0.700000,0.300000,0.50,2,1.70,2
4031,3,26,2.0,5.0,0.0,2017-07-16,Philadelphia Phillies,Milwaukee Brewers,0.630000,0.370000,0.64,2,1.35,2
4029,5,12,6.0,7.0,0.0,2017-07-16,Seattle Mariners,Chicago White Sox,0.450000,0.550000,1.10,2,0.76,2
4032,20,13,4.0,3.0,1.0,2017-07-16,Texas Rangers,Kansas City Royals,0.460000,0.540000,1.25,2,0.68,2
4033,27,21,4.0,3.0,1.0,2017-07-16,Tampa Bay Rays,Los Angeles Angels,0.480000,0.520000,1.35,2,0.64,2
4034,23,7,7.0,3.0,1.0,2017-07-16,Cleveland Indians,Oakland Athletics,0.500000,0.500000,0.90,2,0.90,2
4035,17,24,7.0,1.0,1.0,2017-07-16,San Francisco Giants,San Diego Padres,0.480000,0.520000,1.00,2,0.83,2
4037,6,15,1.0,6.0,0.0,2017-07-17,Washington Nationals,Cincinnati Reds,0.420000,0.580000,1.30,2,0.66,2
4040,30,3,4.0,2.0,1.0,2017-07-17,Milwaukee Brewers,Pittsburgh Pirates,0.520000,0.480000,0.83,2,1.00,2
4039,19,13,3.0,1.0,1.0,2017-07-17,Texas Rangers,Baltimore Orioles,0.480000,0.520000,0.86,2,0.95,2
4042,9,2,3.0,6.0,0.0,2017-07-17,St. Louis Cardinals,New York Mets,0.530000,0.470000,0.86,2,0.95,2
4038,18,14,3.0,4.0,0.0,2017-07-17,Toronto Blue Jays,Boston Red Sox,0.580000,0.420000,0.90,2,0.90,2
4041,11,26,6.0,5.0,1.0,2017-07-17,Philadelphia Phillies,Miami Marlins,0.580000,0.420000,0.64,2,1.35,2
4043,25,1,3.0,4.0,0.0,2017-07-17,Chicago Cubs,Atlanta Braves,0.460000,0.540000,1.40,2,0.62,2
4045,28,10,4.0,2.0,1.0,2017-07-17,New York Yankees,Minnesota Twins,0.470000,0.530000,0.95,2,0.86,2
4044,4,12,7.0,9.0,0.0,2017-07-17,Seattle Mariners,Houston Astros,0.660000,0.340000,0.42,2,1.95,2
4046,20,29,2.0,10.0,1.0,2017-07-17,Detroit Tigers,Kansas City Royals,0.600000,0.400000,0.83,2,1.00,2
4047,22,17,9.0,6.0,1.0,2017-07-17,San Diego Padres,Colorado Rockies,0.620000,0.380000,0.58,2,1.50,2
4048,23,21,2.0,3.0,0.0,2017-07-17,Tampa Bay Rays,Oakland Athletics,0.480000,0.520000,0.90,2,0.90,2
4049,24,7,3.0,5.0,0.0,2017-07-17,Cleveland Indians,San Francisco Giants,0.450000,0.550000,1.10,2,0.76,2
4051,30,3,4.0,3.0,1.0,2017-07-18,Milwaukee Brewers,Pittsburgh Pirates,0.540000,0.460000,0.66,2,1.30,2
4050,19,13,12.0,1.0,1.0,2017-07-18,Texas Rangers,Baltimore Orioles,0.490000,0.510000,0.83,2,1.00,2
4053,6,8,2.0,11.0,1.0,2017-07-18,Arizona Diamondbacks,Cincinnati Reds,0.450000,0.550000,1.25,2,0.68,2
4054,11,26,2.0,5.0,0.0,2017-07-18,Philadelphia Phillies,Miami Marlins,0.620000,0.380000,0.71,2,1.20,2
4055,9,2,0.0,5.0,0.0,2017-07-18,St. Louis Cardinals,New York Mets,0.500000,0.500000,1.05,2,0.80,2
4056,25,1,1.0,5.0,0.0,2017-07-18,Chicago Cubs,Atlanta Braves,0.460000,0.540000,1.00,2,0.83,2
4058,5,16,0.0,1.0,0.0,2017-07-18,Los Angeles Dodgers,Chicago White Sox,0.300000,0.700000,2.70,2,0.29,2
4057,28,10,3.0,6.0,0.0,2017-07-18,New York Yankees,Minnesota Twins,0.440000,0.560000,1.15,2,0.74,2
4059,4,12,6.0,2.0,1.0,2017-07-18,Seattle Mariners,Houston Astros,0.640000,0.360000,0.50,2,1.70,2
4060,20,29,3.0,9.0,0.0,2017-07-18,Detroit Tigers,Kansas City Royals,0.550000,0.450000,0.90,2,0.90,2
4061,22,17,9.0,7.0,1.0,2017-07-18,San Diego Padres,Colorado Rockies,0.610000,0.390000,0.68,2,1.25,2
4062,23,21,3.0,4.0,0.0,2017-07-18,Tampa Bay Rays,Oakland Athletics,0.490000,0.510000,1.05,2,0.80,2
4063,27,15,3.0,4.0,0.0,2017-07-18,Washington Nationals,Los Angeles Angels,0.490000,0.510000,0.80,2,1.05,2
4064,24,7,2.0,1.0,1.0,2017-07-18,Cleveland Indians,San Francisco Giants,0.430000,0.570000,1.20,2,0.71,2
4071,30,3,3.0,2.0,1.0,2017-07-19,Milwaukee Brewers,Pittsburgh Pirates,0.540000,0.460000,0.62,2,1.40,2
4070,19,13,10.0,2.0,0.0,2017-07-19,Texas Rangers,Baltimore Orioles,0.500000,0.500000,0.71,2,1.20,2
4073,6,8,4.0,3.0,1.0,2017-07-19,Arizona Diamondbacks,Cincinnati Reds,0.410000,0.590000,1.45,2,0.60,2
4069,9,2,7.0,3.0,1.0,2017-07-19,St. Louis Cardinals,New York Mets,0.560000,0.440000,0.64,2,1.35,2
4072,18,14,5.0,1.0,1.0,2017-07-19,Toronto Blue Jays,Boston Red Sox,0.580000,0.420000,0.74,2,1.15,2
4074,5,16,1.0,9.0,0.0,2017-07-19,Los Angeles Dodgers,Chicago White Sox,0.410000,0.590000,1.40,2,0.62,2
4075,20,29,4.0,3.0,1.0,2017-07-19,Detroit Tigers,Kansas City Royals,0.490000,0.510000,0.90,2,0.90,2
4076,27,15,7.0,0.0,1.0,2017-07-19,Washington Nationals,Los Angeles Angels,0.440000,0.560000,0.90,2,0.90,2
4077,9,2,3.0,2.0,1.0,2017-07-20,St. Louis Cardinals,New York Mets,0.510000,0.490000,0.95,2,0.86,2
4078,6,8,2.0,12.0,1.0,2017-07-20,Arizona Diamondbacks,Cincinnati Reds,0.490000,0.510000,0.90,2,0.90,2
4079,30,3,4.0,2.0,1.0,2017-07-20,Milwaukee Brewers,Pittsburgh Pirates,0.540000,0.460000,0.76,2,1.10,2
4080,18,14,6.0,8.0,0.0,2017-07-20,Toronto Blue Jays,Boston Red Sox,0.580000,0.420000,0.83,2,1.00,2
4084,12,10,1.0,4.0,0.0,2017-07-20,New York Yankees,Seattle Mariners,0.510000,0.490000,1.05,2,0.80,2
4085,24,17,2.0,5.0,0.0,2017-07-20,San Diego Padres,San Francisco Giants,0.620000,0.380000,0.50,3,1.75,2
4081,19,13,9.0,7.0,1.0,2017-07-20,Texas Rangers,Baltimore Orioles,0.440000,0.560000,0.90,2,0.95,3
4082,20,29,16.0,4.0,0.0,2017-07-20,Detroit Tigers,Kansas City Royals,0.500000,0.500000,1.10,2,0.87,3
4083,16,25,3.0,6.0,0.0,2017-07-20,Atlanta Braves,Los Angeles Dodgers,0.670000,0.330000,0.47,2,2.00,3
4086,1,2,4.0,11.0,1.0,2017-07-21,St. Louis Cardinals,Chicago Cubs,0.570000,0.430000,0.67,3,1.30,2
4087,19,4,7.0,8.0,0.0,2017-07-21,Houston Astros,Baltimore Orioles,0.380000,0.620000,1.25,2,0.68,2
4088,26,3,6.0,1.0,1.0,2017-07-21,Milwaukee Brewers,Philadelphia Phillies,0.490000,0.510000,0.71,2,1.20,2
4091,9,23,7.0,5.0,1.0,2017-07-21,Oakland Athletics,New York Mets,0.580000,0.420000,0.58,2,1.50,2
4092,21,13,3.0,4.0,0.0,2017-07-21,Texas Rangers,Tampa Bay Rays,0.500000,0.500000,1.10,3,0.76,2
4090,7,14,13.0,3.0,0.0,2017-07-21,Toronto Blue Jays,Cleveland Indians,0.570000,0.430000,0.68,2,1.25,2
4094,20,5,7.0,6.0,1.0,2017-07-21,Chicago White Sox,Kansas City Royals,0.620000,0.380000,0.55,2,1.60,2
4095,22,30,5.0,13.0,1.0,2017-07-21,Pittsburgh Pirates,Colorado Rockies,0.560000,0.440000,0.70,3,1.25,2
4096,8,15,6.0,5.0,1.0,2017-07-21,Washington Nationals,Arizona Diamondbacks,0.400000,0.600000,1.25,3,0.68,2
4097,27,18,2.0,6.0,0.0,2017-07-21,Boston Red Sox,Los Angeles Angels,0.410000,0.590000,1.65,2,0.54,2
4099,12,10,1.0,5.0,0.0,2017-07-21,New York Yankees,Seattle Mariners,0.480000,0.520000,1.05,2,0.80,2
4100,24,17,9.0,12.0,1.0,2017-07-21,San Diego Padres,San Francisco Giants,0.570000,0.430000,0.60,3,1.45,2
4089,6,11,1.0,3.0,0.0,2017-07-21,Miami Marlins,Cincinnati Reds,0.500000,0.500000,0.86,2,1.00,3
4093,28,29,3.0,6.0,0.0,2017-07-21,Detroit Tigers,Minnesota Twins,0.580000,0.420000,0.74,2,1.15,3
4098,16,25,3.0,12.0,1.0,2017-07-21,Atlanta Braves,Los Angeles Dodgers,0.720000,0.280000,0.40,3,2.00,3
4101,1,2,3.0,2.0,1.0,2017-07-22,St. Louis Cardinals,Chicago Cubs,0.610000,0.390000,0.60,2,1.45,2
4103,19,4,4.0,8.0,0.0,2017-07-22,Houston Astros,Baltimore Orioles,0.370000,0.630000,1.20,2,0.71,2
4109,21,13,3.0,4.0,0.0,2017-07-22,Texas Rangers,Tampa Bay Rays,0.570000,0.430000,0.52,2,1.67,2
4110,20,5,7.0,2.0,1.0,2017-07-22,Chicago White Sox,Kansas City Royals,0.610000,0.390000,0.55,2,1.60,2
4115,12,10,6.0,5.0,1.0,2017-07-22,New York Yankees,Seattle Mariners,0.510000,0.490000,1.20,2,0.71,2
4102,24,17,5.0,4.0,1.0,2017-07-22,San Diego Padres,San Francisco Giants,0.540000,0.460000,0.71,2,1.20,3
4104,26,3,8.0,9.0,0.0,2017-07-22,Milwaukee Brewers,Philadelphia Phillies,0.470000,0.530000,1.05,2,0.83,3
4108,9,23,6.0,5.0,1.0,2017-07-22,Oakland Athletics,New York Mets,0.510000,0.490000,0.95,2,0.90,3
4107,28,29,6.0,5.0,1.0,2017-07-22,Detroit Tigers,Minnesota Twins,0.520000,0.480000,0.90,2,0.95,3
4106,7,14,2.0,1.0,1.0,2017-07-22,Toronto Blue Jays,Cleveland Indians,0.550000,0.450000,0.74,2,1.15,3
4105,6,11,4.0,5.0,0.0,2017-07-22,Miami Marlins,Cincinnati Reds,0.480000,0.520000,0.95,2,0.90,3
4112,22,30,7.0,3.0,1.0,2017-07-22,Pittsburgh Pirates,Colorado Rockies,0.550000,0.450000,0.76,2,1.10,3
4113,27,18,7.0,3.0,1.0,2017-07-22,Boston Red Sox,Los Angeles Angels,0.450000,0.550000,1.25,2,0.70,3
4114,16,25,6.0,2.0,1.0,2017-07-22,Atlanta Braves,Los Angeles Dodgers,0.680000,0.320000,0.42,2,2.00,3
4119,21,13,5.0,6.0,0.0,2017-07-23,Texas Rangers,Tampa Bay Rays,0.520000,0.480000,0.77,4,1.20,2
4123,20,5,5.0,4.0,1.0,2017-07-23,Chicago White Sox,Kansas City Royals,0.580000,0.420000,0.77,4,1.20,2
4125,27,18,3.0,2.0,1.0,2017-07-23,Boston Red Sox,Los Angeles Angels,0.490000,0.510000,1.20,4,0.74,2
4117,7,14,8.0,1.0,1.0,2017-07-23,Toronto Blue Jays,Cleveland Indians,0.650000,0.350000,0.50,4,1.80,3
4121,26,3,6.0,3.0,1.0,2017-07-23,Milwaukee Brewers,Philadelphia Phillies,0.450000,0.550000,0.87,4,1.00,3
